name@price_x@price_after_sell_x@price_y@price_after_sell_y@BUY X@SELL Y@profit
★ Shadow Daggers | Marble Fade (Factory New)@189.35@179.8825@239.99@235.1902@shadowpay@csdeals@45.84
StatTrak™ USP-S | Neo-Noir (Factory New)@129.85@123.3575@243.55@238.679@shadowpay@csdeals@108.83
★ Shadow Daggers | Tiger Tooth (Factory New)@164.98@156.731@229.99@225.3902@shadowpay@csdeals@60.41
MAC-10 | Last Dive (Factory New)@3.12@2.964@17.0@16.66@shadowpay@csdeals@13.54
StatTrak™ MP7 | Akoben (Factory New)@1.53@1.4535@16.0@15.68@shadowpay@csdeals@14.15
★ Falchion Knife | Tiger Tooth (Factory New)@269.85@256.3575@300.0@294.0@shadowpay@csdeals@24.15
★ Bowie Knife | Marble Fade (Factory New)@356.69@338.8555@375.0@367.5@shadowpay@csdeals@10.81
★ StatTrak™ Huntsman Knife | Tiger Tooth (Factory New)@388.68@369.246@469.0@459.62@shadowpay@csdeals@70.94
StatTrak™ AWP | Oni Taiji (Field-Tested)@435.53@413.7535@475.0@465.5@shadowpay@csdeals@29.97
AWP | Oni Taiji (Factory New)@424.04@402.838@599.99@587.9902@shadowpay@csdeals@163.95
AWP | Oni Taiji (Minimal Wear)@315.04@299.288@439.99@431.1902@shadowpay@csdeals@116.15
AWP | Oni Taiji (Field-Tested)@246.74@234.403@349.99@342.9902@shadowpay@csdeals@96.25
M4A1-S | Briefing (Factory New)@11.27@10.706499999999998@45.0@44.1@shadowpay@csdeals@32.83
StatTrak™ P90 | Death Grip (Battle-Scarred)@12.34@11.723@25.0@24.5@shadowpay@csdeals@12.16
Tec-9 | Cut Out (Factory New)@14.27@13.5565@40.0@39.2@shadowpay@csdeals@24.93
UMP-45 | Metal Flowers (Factory New)@4.05@3.8475@18.0@17.64@shadowpay@csdeals@13.59
AWP | Oni Taiji (Well-Worn)@192.71@183.0745@239.99@235.1902@shadowpay@csdeals@42.48
Sticker | mir (Foil) | Krakow 2017@46.26@43.947@80.0@78.4@shadowpay@csdeals@32.14
Sticker | felps (Gold) | Krakow 2017@539.67@512.6864999999999@599.99@587.9902@shadowpay@csdeals@48.32
R8 Revolver | Llama Cannon (Factory New)@14.33@13.6135@28.0@27.44@shadowpay@csdeals@13.11
M4A1-S | Leaded Glass (Battle-Scarred)@5.38@5.111@29.99@29.3902@shadowpay@csdeals@24.01
CZ75-Auto | Tacticat (Factory New)@1.65@1.5675@14.0@13.72@shadowpay@csdeals@12.07
StatTrak™ AK-47 | The Empress (Factory New)@354.36@336.642@435.11@426.4078@shadowpay@csdeals@72.05
Boston 2018 Cobblestone Souvenir Package@1542.22@1465.109@2099.0@2057.02@shadowpay@csdeals@514.8
Sticker | B1ad3 | Boston 2018@2.66@2.527@16.99@16.650199999999998@shadowpay@csdeals@13.99
★ Sport Gloves | Amphibious (Field-Tested)@772.87@734.2265@1199.99@1175.9902@shadowpay@csdeals@403.12
★ Sport Gloves | Bronze Morph (Field-Tested)@169.77@161.2815@225.0@220.5@shadowpay@csdeals@50.73
★ Moto Gloves | POW! (Field-Tested)@206.25@195.9375@700.0@686.0@shadowpay@csdeals@479.75
★ Moto Gloves | Transport (Field-Tested)@94.98@90.231@119.99@117.5902@shadowpay@csdeals@22.61
StatTrak™ Nova | Wild Six (Factory New)@3.73@3.5435@18.0@17.64@shadowpay@csdeals@13.91
StatTrak™ UMP-45 | Arctic Wolf (Factory New)@3.43@3.2585@40.0@39.2@shadowpay@csdeals@35.77
SG 553 | Aloha (Factory New)@0.26@0.247@21.0@20.58@shadowpay@csdeals@20.32
Five-SeveN | Flame Test (Minimal Wear)@0.15@0.1425@50.59@49.5782@shadowpay@csdeals@49.43
SG 553 | Aloha (Field-Tested)@0.11@0.1045@50.59@49.5782@shadowpay@csdeals@49.47
XM1014 | Oxide Blaze (Field-Tested)@0.08@0.076@50.0@49.0@shadowpay@csdeals@48.92
PP-Bizon | Night Riot (Field-Tested)@0.07@0.0665@50.59@49.5782@shadowpay@csdeals@49.51
★ Moto Gloves | POW! (Minimal Wear)@547.49@520.1155@606.0@593.88@shadowpay@csdeals@46.39
★ Sport Gloves | Vice (Field-Tested)@1173.75@1115.0625@1800.0@1764.0@shadowpay@csdeals@590.25
★ Hydra Gloves | Emerald (Well-Worn)@80.73@76.6935@95.0@93.1@shadowpay@csdeals@12.37
★ Moto Gloves | Turtle (Minimal Wear)@273.75@260.0625@399.99@391.9902@shadowpay@csdeals@118.24
★ Driver Gloves | King Snake (Field-Tested)@352.34@334.723@525.0@514.5@shadowpay@csdeals@162.16
★ Moto Gloves | Polygon (Minimal Wear)@346.49@329.1655@475.0@465.5@shadowpay@csdeals@119.01
★ Driver Gloves | Overtake (Field-Tested)@127.08@120.726@150.0@147.0@shadowpay@csdeals@19.92
★ Moto Gloves | Transport (Minimal Wear)@152.84@145.198@190.41@186.6018@shadowpay@csdeals@33.76
★ Specialist Gloves | Fade (Field-Tested)@397.49@377.6155@425.0@416.5@shadowpay@csdeals@19.01
★ Hand Wraps | Overprint (Field-Tested)@220.5@209.475@339.99@333.1902@shadowpay@csdeals@112.69
★ Sport Gloves | Omega (Minimal Wear)@1136.25@1079.4375@1196.62@1172.6876@shadowpay@csdeals@36.44
★ Driver Gloves | King Snake (Minimal Wear)@1293.3@1228.635@1753.53@1718.4594@shadowpay@csdeals@425.16
★ Driver Gloves | Imperial Plaid (Field-Tested)@376.99@358.1405@525.0@514.5@shadowpay@csdeals@137.51
★ Sport Gloves | Omega (Field-Tested)@454.2@431.49@800.0@784.0@shadowpay@csdeals@329.8
★ Sport Gloves | Vice (Well-Worn)@936.0@889.1999999999999@1299.99@1273.9902@shadowpay@csdeals@337.99
★ Sport Gloves | Omega (Well-Worn)@359.2@341.23999999999995@800.0@784.0@shadowpay@csdeals@424.8
★ Ursus Knife | Crimson Web (Field-Tested)@257.98@245.081@400.0@392.0@shadowpay@csdeals@134.02
★ Navaja Knife | Fade (Factory New)@208.42@197.999@299.99@293.9902@shadowpay@csdeals@85.57
StatTrak™ Glock-18 | Warhawk (Factory New)@4.19@3.9805@27.0@26.46@shadowpay@csdeals@22.27
M4A1-S | Nightmare (Field-Tested)@10.29@9.7755@34.77@34.074600000000004@shadowpay@csdeals@23.78
M4A1-S | Nightmare (Well-Worn)@9.42@8.949@29.77@29.1746@shadowpay@csdeals@19.75
FAMAS | Eye of Athena (Factory New)@14.89@14.1455@34.9@34.202@shadowpay@csdeals@19.31
CZ75-Auto | Eco (Factory New)@3.79@3.6005@18.0@17.64@shadowpay@csdeals@13.85
Nova | Toy Soldier (Factory New)@3.85@3.6575@20.0@19.6@shadowpay@csdeals@15.75
G3SG1 | High Seas (Factory New)@3.15@2.9925@17.0@16.66@shadowpay@csdeals@13.51
★ Talon Knife | Safari Mesh (Field-Tested)@341.99@324.8905@359.99@352.7902@shadowpay@csdeals@10.8
★ Talon Knife@580.34@551.323@699.99@685.9902@shadowpay@csdeals@105.65
★ StatTrak™ Navaja Knife@125.7@119.415@150.0@147.0@shadowpay@csdeals@21.3
★ Talon Knife | Fade (Factory New)@1380.0@1311.0@1475.0@1445.5@shadowpay@csdeals@65.5
★ Stiletto Knife@439.27@417.3065@569.99@558.5902@shadowpay@csdeals@119.32
★ StatTrak™ Talon Knife@569.99@541.4905@625.0@612.5@shadowpay@csdeals@42.51
★ StatTrak™ Navaja Knife | Fade (Factory New)@291.02@276.469@425.0@416.5@shadowpay@csdeals@125.48
★ StatTrak™ Stiletto Knife@442.03@419.92849999999993@475.0@465.5@shadowpay@csdeals@23.47
★ StatTrak™ Ursus Knife@245.07@232.8165@365.0@357.7@shadowpay@csdeals@112.63
★ StatTrak™ Ursus Knife | Fade (Factory New)@552.3@524.685@775.0@759.5@shadowpay@csdeals@207.2
Sticker | Astralis (Holo) | London 2018@8.04@7.637999999999999@18.8@18.424@shadowpay@csdeals@10.38
Sticker | JUGi | London 2018@1.01@0.9595@11.99@11.7502@shadowpay@csdeals@10.74
Sticker | crush | London 2018@4.46@4.237@14.99@14.6902@shadowpay@csdeals@10.23
Sticker | paz | London 2018@2.28@2.166@18.99@18.6102@shadowpay@csdeals@16.33
Sticker | gob b (Foil) | London 2018@10.0@9.5@48.0@47.04@shadowpay@csdeals@37.04
Souvenir MAG-7 | Rust Coat (Factory New)@0.27@0.2565@16.0@15.68@shadowpay@csdeals@15.41
Souvenir AUG | Sweeper (Factory New)@0.13@0.1235@15.0@14.7@shadowpay@csdeals@14.57
Souvenir M4A4 | Mainframe (Factory New)@1.79@1.7005@55.0@53.9@shadowpay@csdeals@52.11
Souvenir MP7 | Motherboard (Factory New)@0.33@0.3135@37.0@36.26@shadowpay@csdeals@35.93
Souvenir Five-SeveN | Coolant (Factory New)@0.35@0.3324999999999999@15.0@14.7@shadowpay@csdeals@14.35
Souvenir Nova | Mandrel (Factory New)@0.11@0.1045@12.0@11.76@shadowpay@csdeals@11.65
Souvenir UMP-45 | Facility Dark (Factory New)@0.07@0.0665@15.0@14.7@shadowpay@csdeals@14.63
Souvenir MP5-SD | Co-Processor (Factory New)@2.15@2.0425@40.0@39.2@shadowpay@csdeals@37.05
Souvenir Galil AR | Cold Fusion (Factory New)@4.97@4.7215@60.0@58.8@shadowpay@csdeals@53.83
Souvenir P250 | Exchanger (Well-Worn)@3.78@3.591@34.0@33.32@shadowpay@csdeals@29.54
★ StatTrak™ Stiletto Knife | Fade (Factory New)@887.28@842.9159999999999@925.0@906.5@shadowpay@csdeals@19.22
★ Navaja Knife | Fade (Minimal Wear)@237.43@225.5585@295.0@289.1@shadowpay@csdeals@51.67
M4A1-S | Control Panel (Factory New)@34.48@32.75599999999999@53.65@52.577@shadowpay@csdeals@18.1
MP7 | Fade (Factory New)@5.53@5.2535@35.0@34.3@shadowpay@csdeals@28.77
MAG-7 | Core Breach (Factory New)@3.59@3.4105@30.0@29.4@shadowpay@csdeals@25.81
P90 | Facility Negative (Factory New)@0.45@0.4275@14.0@13.72@shadowpay@csdeals@13.27
R8 Revolver | Nitro (Battle-Scarred)@0.06@0.0569999999999999@50.59@49.5782@shadowpay@csdeals@49.52
AK-47 | Asiimov (Factory New)@198.9@188.955@229.99@225.3902@shadowpay@csdeals@26.49
AK-47 | Asiimov (Minimal Wear)@61.49@58.4155@74.95@73.45100000000001@shadowpay@csdeals@11.96
StatTrak™ P250 | Nevermore (Factory New)@3.94@3.743@26.0@25.48@shadowpay@csdeals@21.54
StatTrak™ Sawed-Off | Black Sand (Factory New)@1.13@1.0735@12.0@11.76@shadowpay@csdeals@10.63
StatTrak™ Glock-18 | Oxide Blaze (Factory New)@1.84@1.748@15.0@14.7@shadowpay@csdeals@12.86
USP-S | Flashback (Factory New)@1.55@1.4725@13.0@12.74@shadowpay@csdeals@11.19
Galil AR | Signal (Factory New)@1.38@1.311@12.0@11.76@shadowpay@csdeals@10.38
M4A4 | Magnesium (Battle-Scarred)@0.17@0.1615@50.59@49.5782@shadowpay@csdeals@49.41
Souvenir MP5-SD | Lab Rats (Factory New)@0.2@0.19@24.0@23.52@shadowpay@csdeals@23.32
StatTrak™ SG 553 | Danger Close (Factory New)@0.99@0.9405@14.0@13.72@shadowpay@csdeals@12.73
StatTrak™ Tec-9 | Fubar (Minimal Wear)@3.83@3.6385@17.0@16.66@shadowpay@csdeals@12.83
Sticker | smooya (Gold) | Katowice 2019@38.71@36.7745@89.99@88.19019999999999@shadowpay@csdeals@49.48
Sticker | Twistzz (Gold) | Katowice 2019@117.51@111.6345@189.99@186.1902@shadowpay@csdeals@68.68
Sticker | dupreeh (Gold) | Katowice 2019@60.78@57.741@74.99@73.49019999999999@shadowpay@csdeals@12.71
Sticker | rain (Gold) | Katowice 2019@132.78@126.141@179.99@176.3902@shadowpay@csdeals@43.61
Sticker | DickStacy (Foil) | Katowice 2019@60.4@57.38@114.99@112.6902@shadowpay@csdeals@52.29
Sticker | ISSAA (Gold) | Katowice 2019@46.1@43.795@79.99@78.3902@shadowpay@csdeals@32.29
Sticker | ShahZaM (Gold) | Katowice 2019@39.2@37.24@69.99@68.5902@shadowpay@csdeals@29.39
Sticker | DickStacy | Katowice 2019@19.73@18.7435@70.0@68.6@shadowpay@csdeals@48.87
Sticker | smooya (Foil) | Katowice 2019@3.82@3.629@15.99@15.6702@shadowpay@csdeals@11.85
Sticker | sergej (Foil) | Katowice 2019@2.25@2.1375@14.99@14.6902@shadowpay@csdeals@12.44
Sticker | NBK- (Foil) | Katowice 2019@3.6@3.42@22.99@22.5302@shadowpay@csdeals@18.93
Sticker | coldzera (Foil) | Katowice 2019@4.29@4.0755@14.99@14.6902@shadowpay@csdeals@10.4
Sticker | ALEX (Foil) | Katowice 2019@6.94@6.593@17.99@17.6302@shadowpay@csdeals@10.69
Sticker | rain (Foil) | Katowice 2019@10.6@10.07@24.99@24.4902@shadowpay@csdeals@13.89
Sticker | device (Foil) | Katowice 2019@12.34@11.723@34.99@34.2902@shadowpay@csdeals@21.95
Sticker | olofmeister (Foil) | Katowice 2019@4.0@3.8@17.99@17.6302@shadowpay@csdeals@13.63
Sticker | Brehze (Foil) | Katowice 2019@4.5@4.275@14.99@14.6902@shadowpay@csdeals@10.19
Sticker | aumaN (Foil) | Katowice 2019@5.08@4.826@22.99@22.5302@shadowpay@csdeals@17.45
Sticker | AZR (Foil) | Katowice 2019@3.17@3.0115@16.99@16.650199999999998@shadowpay@csdeals@13.48
Sticker | wayLander (Foil) | Katowice 2019@9.0@8.549999999999999@19.99@19.5902@shadowpay@csdeals@10.59
Sticker | FugLy (Foil) | Katowice 2019@5.93@5.6335@19.99@19.5902@shadowpay@csdeals@13.66
AWP | Atheris (Well-Worn)@3.14@2.983@24.99@24.4902@shadowpay@csdeals@21.35
P250 | Verdigris (Field-Tested)@0.18@0.1709999999999999@50.59@49.5782@shadowpay@csdeals@49.4
MP7 | Mischief (Field-Tested)@0.18@0.1709999999999999@50.59@49.5782@shadowpay@csdeals@49.4
★ Stiletto Knife | Marble Fade (Factory New)@611.24@580.678@679.99@666.3902@shadowpay@csdeals@55.15
★ Stiletto Knife | Tiger Tooth (Factory New)@571.34@542.773@593.46@581.5908000000001@shadowpay@csdeals@10.25
★ Ursus Knife | Ultraviolet (Field-Tested)@193.06@183.407@235.0@230.3@shadowpay@csdeals@37.24
★ Ursus Knife | Tiger Tooth (Factory New)@323.85@307.6575@489.99@480.1902@shadowpay@csdeals@156.34
★ Navaja Knife | Marble Fade (Factory New)@180.0@171.0@215.0@210.7@shadowpay@csdeals@30.7
XM1014 | Incinegator (Minimal Wear)@11.44@10.868@35.0@34.3@shadowpay@csdeals@22.86
StatTrak™ AK-47 | Uncharted (Factory New)@6.41@6.0895@30.0@29.4@shadowpay@csdeals@22.99
StatTrak™ P90 | Off World (Factory New)@1.67@1.5864999999999998@15.0@14.7@shadowpay@csdeals@13.03
StatTrak™ MAC-10 | Whitefish (Factory New)@2.96@2.812@16.0@15.68@shadowpay@csdeals@12.72
★ Ursus Knife | Tiger Tooth (Minimal Wear)@369.73@351.2435@450.0@441.0@shadowpay@csdeals@71.27
★ StatTrak™ Ursus Knife | Marble Fade (Factory New)@389.03@369.5785@549.99@538.9902@shadowpay@csdeals@149.96
M4A4 | The Emperor (Factory New)@160.49@152.4655@175.0@171.5@shadowpay@csdeals@11.01
★ Ursus Knife | Marble Fade (Minimal Wear)@432.9@411.255@549.99@538.9902@shadowpay@csdeals@106.09
★ StatTrak™ Stiletto Knife | Marble Fade (Factory New)@640.01@608.0095@669.99@656.5902@shadowpay@csdeals@16.58
★ StatTrak™ Ursus Knife | Tiger Tooth (Factory New)@365.69@347.4055@469.99@460.5902@shadowpay@csdeals@94.9
Sticker | somebody (Gold) | Berlin 2019@82.49@78.3655@119.99@117.5902@shadowpay@csdeals@35.1
Sticker | AdreN (Gold) | Berlin 2019@7.71@7.3245@20.19@19.7862@shadowpay@csdeals@12.08
Sticker | f0rest (Gold) | Berlin 2019@15.13@14.3735@50.0@49.0@shadowpay@csdeals@33.87
Sticker | DickStacy | Berlin 2019@16.2@15.39@45.0@44.1@shadowpay@csdeals@27.9
Sticker | DickStacy (Gold) | Berlin 2019@377.09@358.23549999999994@759.99@744.7902@shadowpay@csdeals@367.7
Sticker | oBo (Gold) | Berlin 2019@16.93@16.083499999999997@49.31@48.3238@shadowpay@csdeals@31.39
Aces High Pin@8.04@7.637999999999999@21.0@20.58@shadowpay@csdeals@12.54
P250 | X-Ray (Minimal Wear)@0.31@0.2945@27.4@26.852@shadowpay@csdeals@26.54
★ Classic Knife | Crimson Web (Field-Tested)@313.06@297.407@352.4@345.352@shadowpay@csdeals@32.29
★ Classic Knife@329.56@313.082@425.0@416.5@shadowpay@csdeals@86.94
StatTrak™ FAMAS | Commemoration (Factory New)@59.47@56.4965@75.0@73.5@shadowpay@csdeals@14.03
Sticker | Dragon Lore (Foil)@7.41@7.039499999999999@19.99@19.5902@shadowpay@csdeals@12.18
MP5-SD | Agent (Factory New)@4.11@3.9045@17.0@16.66@shadowpay@csdeals@12.55
UMP-45 | Plastique (Factory New)@2.76@2.622@15.0@14.7@shadowpay@csdeals@11.94
P250 | Inferno (Factory New)@2.03@1.9285@15.0@14.7@shadowpay@csdeals@12.67
★ Classic Knife | Fade (Minimal Wear)@676.74@642.903@799.99@783.9902@shadowpay@csdeals@107.25
★ Nomad Knife@459.61@436.6295@497.89@487.9322@shadowpay@csdeals@28.32
★ Skeleton Knife@743.99@706.7905@856.68@839.5464@shadowpay@csdeals@95.56
AWP | Containment Breach (Factory New)@319.5@303.525@475.0@465.5@shadowpay@csdeals@146.0
AUG | Midnight Lily (Minimal Wear)@434.87@413.1265@500.0@490.0@shadowpay@csdeals@55.13
StatTrak™ MP5-SD | Acid Wash (Factory New)@4.03@3.8285@16.0@15.68@shadowpay@csdeals@11.65
Sticker | Gold Web@0.52@0.494@24.0@23.52@shadowpay@csdeals@23.0
★ Skeleton Knife | Crimson Web (Minimal Wear)@877.5@833.625@1499.99@1469.9902@shadowpay@csdeals@592.49
★ StatTrak™ Skeleton Knife | Fade (Factory New)@1444.28@1372.0659999999998@1999.99@1959.9902@shadowpay@csdeals@515.71
★ StatTrak™ Survival Knife | Slaughter (Factory New)@355.97@338.17150000000004@525.0@514.5@shadowpay@csdeals@158.53
★ Skeleton Knife | Fade (Factory New)@1454.24@1381.528@2099.99@2057.9902@shadowpay@csdeals@603.75
★ Nomad Knife | Slaughter (Factory New)@567.0@538.65@600.0@588.0@shadowpay@csdeals@21.0
★ Skeleton Knife | Crimson Web (Field-Tested)@658.7@625.765@1150.0@1127.0@shadowpay@csdeals@468.3
★ Paracord Knife | Slaughter (Minimal Wear)@283.71@269.5245@379.99@372.3902@shadowpay@csdeals@88.68
★ Survival Knife | Fade (Factory New)@354.45@336.7275@599.0@587.02@shadowpay@csdeals@232.57
★ StatTrak™ Nomad Knife | Case Hardened (Minimal Wear)@478.14@454.233@876.77@859.2346@shadowpay@csdeals@381.09
★ Skeleton Knife | Slaughter (Factory New)@879.07@835.1165@1099.99@1077.9902@shadowpay@csdeals@198.92
★ Nomad Knife | Fade (Minimal Wear)@1041.68@989.596@1129.59@1106.9982@shadowpay@csdeals@65.32
★ Skeleton Knife | Slaughter (Minimal Wear)@771.75@733.1624999999999@999.99@979.9902@shadowpay@csdeals@208.24
★ StatTrak™ Survival Knife@186.22@176.909@330.0@323.4@shadowpay@csdeals@137.18
★ Nomad Knife | Crimson Web (Field-Tested)@378.0@359.1@479.99@470.3902@shadowpay@csdeals@92.39
★ StatTrak™ Skeleton Knife | Night Stripe (Field-Tested)@318.46@302.537@425.0@416.5@shadowpay@csdeals@98.04
★ Paracord Knife | Crimson Web (Field-Tested)@205.12@194.864@300.0@294.0@shadowpay@csdeals@88.88
★ Survival Knife | Crimson Web (Field-Tested)@206.98@196.631@309.99@303.7902@shadowpay@csdeals@96.81
★ StatTrak™ Nomad Knife | Night Stripe (Field-Tested)@196.26@186.447@229.99@225.3902@shadowpay@csdeals@29.13
★ Skeleton Knife | Scorched (Well-Worn)@267.0@253.65@300.0@294.0@shadowpay@csdeals@27.0
★ Nomad Knife | Night Stripe (Field-Tested)@198.72@188.784@229.99@225.3902@shadowpay@csdeals@26.67
★ Paracord Knife | Blue Steel (Minimal Wear)@200.45@190.4275@215.0@210.7@shadowpay@csdeals@10.25
★ Skeleton Knife | Safari Mesh (Field-Tested)@224.55@213.3225@240.54@235.7292@shadowpay@csdeals@11.18
Negev | Mjölnir (Factory New)@2932.0@2785.4@3500.0@3430.0@shadowpay@csdeals@498.0
MAC-10 | Red Filigree (Minimal Wear)@94.78@90.041@111.49@109.2602@shadowpay@csdeals@14.48
StatTrak™ R8 Revolver | Memento (Factory New)@6.97@6.621499999999999@35.0@34.3@shadowpay@csdeals@27.33
★ Survival Knife | Stained (Factory New)@231.38@219.811@350.0@343.0@shadowpay@csdeals@111.62
★ StatTrak™ Skeleton Knife@716.99@681.1405@1025.0@1004.5@shadowpay@csdeals@287.51
★ StatTrak™ Nomad Knife@450.14@427.633@585.0@573.3@shadowpay@csdeals@123.16
★ StatTrak™ Skeleton Knife | Case Hardened (Minimal Wear)@694.07@659.3665@775.0@759.5@shadowpay@csdeals@65.43
★ Nomad Knife | Boreal Forest (Well-Worn)@166.5@158.17499999999998@197.28@193.3344@shadowpay@csdeals@26.83
★ StatTrak™ Survival Knife | Slaughter (Minimal Wear)@277.48@263.606@320.0@313.6@shadowpay@csdeals@36.12
★ StatTrak™ Nomad Knife | Night Stripe (Minimal Wear)@244.59@232.3605@259.99@254.7902@shadowpay@csdeals@10.2
Half-Life: Alyx Patch Pack@1.6@1.52@63.0@61.74@shadowpay@csdeals@60.14
StatTrak™ Glock-18 | Bullet Queen (Factory New)@147.48@140.106@179.0@175.42@shadowpay@csdeals@27.94
SG 553 | Darkwing (Factory New)@2.04@1.938@18.0@17.64@shadowpay@csdeals@15.6
StatTrak™ R8 Revolver | Bone Forged (Factory New)@0.75@0.7124999999999999@11.0@10.78@shadowpay@csdeals@10.03
StatTrak™ MP5-SD | Desert Strike (Factory New)@1.23@1.1685@14.0@13.72@shadowpay@csdeals@12.49
CZ75-Auto | Distressed (Minimal Wear)@0.12@0.1139999999999999@50.0@49.0@shadowpay@csdeals@48.88
MAC-10 | Disco Tech (Factory New)@13.88@13.186@27.29@26.7442@shadowpay@csdeals@12.86
M4A1-S | Player Two (Well-Worn)@26.02@24.719@49.77@48.7746@shadowpay@csdeals@22.75
StatTrak™ Desert Eagle | Printstream (Factory New)@191.23@181.6685@230.0@225.4@shadowpay@csdeals@34.17
MAG-7 | Monster Call (Factory New)@1.7@1.615@12.0@11.76@shadowpay@csdeals@10.06
StatTrak™ PP-Bizon | Runic (Factory New)@1.01@0.9595@12.0@11.76@shadowpay@csdeals@10.75
StatTrak™ Negev | Ultralight (Factory New)@0.62@0.589@12.0@11.76@shadowpay@csdeals@11.14
★ Sport Gloves | Big Game (Minimal Wear)@405.9@385.605@559.99@548.7902@shadowpay@csdeals@142.89
AWP | Fade (Factory New)@929.85@883.3575@1168.7@1145.326@shadowpay@csdeals@215.48
★ Specialist Gloves | Field Agent (Minimal Wear)@610.89@580.3455@799.99@783.9902@shadowpay@csdeals@173.1
★ Driver Gloves | Snow Leopard (Field-Tested)@516.73@490.8935@699.99@685.9902@shadowpay@csdeals@169.26
★ Moto Gloves | Blood Pressure (Field-Tested)@209.43@198.9585@319.99@313.5902@shadowpay@csdeals@104.16
★ Specialist Gloves | Tiger Strike (Field-Tested)@457.19@434.3305@700.0@686.0@shadowpay@csdeals@228.81
★ Sport Gloves | Scarlet Shamagh (Field-Tested)@385.02@365.769@500.0@490.0@shadowpay@csdeals@104.98
★ Sport Gloves | Big Game (Field-Tested)@269.7@256.215@429.99@421.3902@shadowpay@csdeals@151.69
★ Specialist Gloves | Marble Fade (Field-Tested)@301.5@286.425@379.99@372.3902@shadowpay@csdeals@70.89
★ Specialist Gloves | Tiger Strike (Well-Worn)@356.52@338.694@449.99@440.9902@shadowpay@csdeals@84.47
★ Specialist Gloves | Field Agent (Field-Tested)@270.75@257.2125@359.99@352.7902@shadowpay@csdeals@82.04
★ Moto Gloves | Finish Line (Field-Tested)@182.99@173.8405@309.99@303.7902@shadowpay@csdeals@120.8
★ Driver Gloves | Black Tie (Battle-Scarred)@163.53@155.3535@200.0@196.0@shadowpay@csdeals@32.47
★ Specialist Gloves | Tiger Strike (Battle-Scarred)@196.49@186.6655@229.99@225.3902@shadowpay@csdeals@28.9
M4A1-S | Blue Phosphor (Factory New)@601.2@571.14@675.0@661.5@shadowpay@csdeals@60.3
★ Moto Gloves | 3rd Commando Company (Field-Tested)@97.37@92.5015@114.99@112.6902@shadowpay@csdeals@15.32
FAMAS | Prime Conspiracy (Minimal Wear)@83.37@79.2015@135.35@132.643@shadowpay@csdeals@49.27
Sir Bloody Miami Darryl | The Professionals@109.7@104.215@150.0@147.0@shadowpay@csdeals@37.3
Number K | The Professionals@50.03@47.5285@74.53@73.0394@shadowpay@csdeals@23.01
AWP | Exoskeleton (Battle-Scarred)@3.79@3.6005@20.0@19.6@shadowpay@csdeals@15.81
Sticker | Battle Scarred (Holo)@7.71@7.3245@20.1@19.698@shadowpay@csdeals@11.99
SSG 08 | Threat Detected (Field-Tested)@26.27@24.9565@40.0@39.2@shadowpay@csdeals@12.93
StatTrak™ P250 | Contaminant (Factory New)@2.47@2.3465000000000003@15.0@14.7@shadowpay@csdeals@12.23
Sticker | TYLOO (Gold) | 2020 RMR@14.18@13.470999999999998@60.0@58.8@shadowpay@csdeals@44.62
Sticker | GODSENT (Gold) | 2020 RMR@1.62@1.539@29.99@29.3902@shadowpay@csdeals@27.77
SG 553 | Heavy Metal (Factory New)@0.52@0.494@11.0@10.78@shadowpay@csdeals@10.26
StatTrak™ SG 553 | Heavy Metal (Factory New)@2.14@2.033@18.0@17.64@shadowpay@csdeals@15.5
StatTrak™ CZ75-Auto | Circaetus (Factory New)@1.81@1.7195@20.0@19.6@shadowpay@csdeals@17.79
StatTrak™ UMP-45 | Oscillator (Factory New)@1.6@1.52@15.0@14.7@shadowpay@csdeals@13.1
StatTrak™ R8 Revolver | Junk Yard (Factory New)@1.99@1.8905@27.0@26.46@shadowpay@csdeals@24.47
StatTrak™ Nova | Windblown (Factory New)@1.49@1.4155@16.0@15.68@shadowpay@csdeals@14.19
Desert Eagle | Trigger Discipline (Minimal Wear)@1.33@1.2635@20.0@19.6@shadowpay@csdeals@18.27
AK-47 | Slate (Well-Worn)@3.36@3.192@19.99@19.5902@shadowpay@csdeals@16.23
USP-S | The Traitor (Well-Worn)@12.37@11.751499999999998@25.0@24.5@shadowpay@csdeals@12.13
USP-S | The Traitor (Battle-Scarred)@11.78@11.191@24.99@24.4902@shadowpay@csdeals@12.71
M4A4 | In Living Color (Field-Tested)@6.35@6.0325@21.99@21.5502@shadowpay@csdeals@15.2
Desert Eagle | Ocean Drive (Factory New)@125.23@118.9685@139.99@137.1902@shadowpay@csdeals@11.96
★ Bowie Knife | Lore (Minimal Wear)@240.66@228.627@325.0@318.5@shadowpay@csdeals@77.84
Desert Eagle | Fennec Fox (Factory New)@383.23@364.0685@499.99@489.9902@shadowpay@csdeals@106.76
Desert Eagle | Fennec Fox (Battle-Scarred)@387.57@368.1915@450.0@441.0@shadowpay@csdeals@53.43
MP5-SD | Oxide Oasis (Factory New)@407.72@387.334@599.99@587.9902@shadowpay@csdeals@180.27
Glock-18 | Pink DDPAT (Minimal Wear)@64.49@61.26549999999999@78.04@76.4792@shadowpay@csdeals@11.99
G3SG1 | Keeping Tabs (Factory New)@1.86@1.767@18.0@17.64@shadowpay@csdeals@15.78
