name@price_x@price_after_sell_x@price_y@price_after_sell_y@BUY X@SELL Y@profit
AK-47 | Predator (Factory New)@68.0@66.64@81.0@71.28@csdeals@skinport@3.28
Souvenir P90 | Storm (Well-Worn)@0.99@0.9702@5.4@4.752000000000001@csdeals@skinport@3.76
Souvenir PP-Bizon | Urban Dashed (Minimal Wear)@1.25@1.225@5.55@4.884@csdeals@skinport@3.63
Souvenir SCAR-20 | Carbon Fiber (Factory New)@3.0@2.94@11.13@9.7944@csdeals@skinport@6.79
Souvenir SCAR-20 | Sand Mesh (Minimal Wear)@1.0@0.98@4.2@3.696@csdeals@skinport@2.7
Souvenir SG 553 | Fallout Warning (Battle-Scarred)@1.5@1.47@4.26@3.7488@csdeals@skinport@2.25
Souvenir SG 553 | Gator Mesh (Factory New)@5.0@4.9@8.18@7.1984@csdeals@skinport@2.2
Souvenir SSG 08 | Tropical Storm (Minimal Wear)@7.5@7.35@12.23@10.7624@csdeals@skinport@3.26
Souvenir Tec-9 | Red Quartz (Minimal Wear)@19.99@19.5902@52.28@46.0064@csdeals@skinport@26.02
Souvenir Tec-9 | Toxic (Minimal Wear)@29.99@29.3902@45.02@39.6176@csdeals@skinport@9.63
Souvenir UMP-45 | Blaze (Factory New)@38.96@38.1808@60.0@52.8@csdeals@skinport@13.84
Souvenir UMP-45 | Indigo (Minimal Wear)@3.0@2.94@6.68@5.8784@csdeals@skinport@2.88
StatTrak™ AUG | Bengal Tiger (Field-Tested)@7.72@7.5656@11.12@9.7856@csdeals@skinport@2.07
StatTrak™ AUG | Wings (Factory New)@15.0@14.7@22.26@19.588800000000003@csdeals@skinport@4.59
StatTrak™ CZ75-Auto | Crimson Web (Minimal Wear)@2.95@2.891@5.91@5.2008@csdeals@skinport@2.25
StatTrak™ Dual Berettas | Black Limba (Battle-Scarred)@13.0@12.74@684.43@602.2984@csdeals@skinport@589.3
StatTrak™ FAMAS | Afterimage (Minimal Wear)@26.0@25.48@49.94@43.9472@csdeals@skinport@17.95
StatTrak™ FAMAS | Doomkitty (Minimal Wear)@3.13@3.0674@6.68@5.8784@csdeals@skinport@2.75
StatTrak™ Five-SeveN | Kami (Field-Tested)@3.0@2.94@7.58@6.6704@csdeals@skinport@3.67
StatTrak™ Five-SeveN | Nightshade (Battle-Scarred)@8.0@7.84@155.69@137.0072@csdeals@skinport@129.01
StatTrak™ Galil AR | Chatterbox (Well-Worn)@35.0@34.3@48.97@43.0936@csdeals@skinport@8.09
StatTrak™ Galil AR | Rocket Pop (Minimal Wear)@7.0@6.859999999999999@79.95@70.35600000000001@csdeals@skinport@63.36
StatTrak™ M4A1-S | Atomic Alloy (Battle-Scarred)@30.0@29.4@40.42@35.5696@csdeals@skinport@5.57
StatTrak™ MAG-7 | Petroglyph (Factory New)@2.59@2.5382@7.72@6.7936@csdeals@skinport@4.2
StatTrak™ Negev | Power Loader (Factory New)@25.84@25.3232@33.33@29.3304@csdeals@skinport@3.49
StatTrak™ Negev | Power Loader (Minimal Wear)@7.11@6.9678@13.5@11.88@csdeals@skinport@4.77
StatTrak™ P250 | Mehndi (Factory New)@59.99@58.7902@133.55@117.52400000000002@csdeals@skinport@57.53
StatTrak™ PP-Bizon | Water Sigil (Minimal Wear)@3.41@3.3418@6.68@5.8784@csdeals@skinport@2.47
StatTrak™ R8 Revolver | Fade (Factory New)@65.0@63.7@100.15@88.132@csdeals@skinport@23.13
StatTrak™ SG 553 | Cyrex (Factory New)@45.0@44.1@55.0@48.4@csdeals@skinport@3.4
StatTrak™ Tec-9 | Fuel Injector (Factory New)@35.0@34.3@46.73@41.1224@csdeals@skinport@6.12
StatTrak™ Tec-9 | Sandstorm (Minimal Wear)@2.77@2.7146@48.41@42.6008@csdeals@skinport@39.83
Sticker | Astralis (Holo) | Atlanta 2017@37.0@36.26@55.63@48.9544@csdeals@skinport@11.95
Sticker | Cat Call@2.0@1.96@5.53@4.8664000000000005@csdeals@skinport@2.87
Sticker | Cloud9 (Holo) | MLG Columbus 2016@29.99@29.3902@62.02@54.5776@csdeals@skinport@24.59
Sticker | Copenhagen Wolves (Holo) | Cologne 2014@49.99@48.9902@68.25@60.06@csdeals@skinport@10.07
Sticker | Countdown (Holo)@2.0@1.96@9.64@8.4832@csdeals@skinport@6.48
Sticker | Edward | Cologne 2016@4.0@3.92@7.32@6.4416@csdeals@skinport@2.44
Sticker | Flipsid3 Tactics (Foil) | Katowice 2015@178.13@174.5674@225.0@198.0@csdeals@skinport@19.87
Sticker | Fnatic (Foil) | Atlanta 2017@144.73@141.8354@191.42@168.4496@csdeals@skinport@23.72
Sticker | Fnatic (Foil) | DreamHack 2014@60.0@58.8@77.89@68.5432@csdeals@skinport@8.54
Sticker | Fnatic (Holo) | Atlanta 2017@70.0@68.6@83.47@73.4536@csdeals@skinport@3.45
Sticker | Fnatic (Holo) | DreamHack 2014@249.99@244.9902@322.73@284.0024@csdeals@skinport@34.01
Sticker | Fnatic | Cologne 2015@1.63@1.5974@9.66@8.5008@csdeals@skinport@6.87
Sticker | Fnatic | DreamHack 2014@16.71@16.3758@21.7@19.096@csdeals@skinport@2.39
Sticker | GODSENT (Holo) | Atlanta 2017@35.0@34.3@48.3@42.504@csdeals@skinport@7.5
Sticker | Headhunter (Foil)@42.3@41.45399999999999@60.0@52.8@csdeals@skinport@10.5
Sticker | HellRaisers (Holo) | Cologne 2014@44.99@44.0902@61.2@53.856@csdeals@skinport@8.87
Sticker | KRIMZ | Cologne 2015@0.97@0.9506@7.81@6.8728@csdeals@skinport@5.9
Sticker | Luminosity Gaming (Holo) | MLG Columbus 2016@79.33@77.7434@94.52@83.1776@csdeals@skinport@3.85
Sticker | Move It@0.2@0.196@4.43@3.8984@csdeals@skinport@3.7
Sticker | Natus Vincere (Holo) | MLG Columbus 2016@18.4@18.032@45.48@40.0224@csdeals@skinport@21.62
Sticker | Natus Vincere | Katowice 2015@19.39@19.0022@30.05@26.444@csdeals@skinport@7.05
Sticker | Ninjas in Pyjamas (Holo) | Cologne 2014@27.0@26.46@33.39@29.3832@csdeals@skinport@2.38
Sticker | Ninjas in Pyjamas (Holo) | Cologne 2016@11.69@11.4562@38.56@33.9328@csdeals@skinport@22.24
Sticker | Ninjas in Pyjamas (Holo) | DreamHack 2014@105.0@102.9@135.77@119.4776@csdeals@skinport@14.48
Sticker | OpTic Gaming (Holo) | Cologne 2016@19.99@19.5902@25.6@22.528@csdeals@skinport@2.54
Sticker | Rising Skull@3.0@2.94@6.32@5.5616@csdeals@skinport@2.56
Sticker | SK Gaming (Holo) | Atlanta 2017@74.99@73.49019999999999@94.6@83.24799999999999@csdeals@skinport@8.26
Sticker | SmithZz | Atlanta 2017@4.0@3.92@6.86@6.0368@csdeals@skinport@2.04
Sticker | Sphinx@0.25@0.245@2.66@2.3408@csdeals@skinport@2.09
Sticker | Stan (Holo)@6.0@5.88@11.07@9.7416@csdeals@skinport@3.74
Sticker | TSM Kinguin (Holo) | Katowice 2015@109.99@107.7902@151.86@133.63680000000002@csdeals@skinport@23.65
Sticker | Team Dignitas (Holo) | Cologne 2014@924.08@905.5984@1168.53@1028.3064@csdeals@skinport@104.23
Sticker | Team Kinguin | Cologne 2015@2.84@2.7832@8.25@7.26@csdeals@skinport@4.42
Sticker | Team Liquid (Foil) | MLG Columbus 2016@54.99@53.8902@77.89@68.5432@csdeals@skinport@13.55
Sticker | Team Liquid (Holo) | MLG Columbus 2016@44.53@43.6394@55.0@48.4@csdeals@skinport@3.87
Sticker | Team eBettle (Foil) | Cologne 2015@6.0@5.88@9.99@8.7912@csdeals@skinport@2.79
Sticker | Thug Life@2.0@1.96@5.91@5.2008@csdeals@skinport@3.2
Sticker | Virtus.Pro (Holo) | Atlanta 2017@39.19@38.4062@150.0@132.0@csdeals@skinport@92.81
Sticker | Virtus.Pro (Holo) | DreamHack 2014@169.99@166.5902@195.95@172.43599999999998@csdeals@skinport@2.45
Sticker | Virtus.Pro | DreamHack 2014@18.0@17.64@23.93@21.0584@csdeals@skinport@3.06
Sticker | Virtus.pro (Holo) | Katowice 2015@250.0@245.0@311.61@274.21680000000003@csdeals@skinport@24.22
Sticker | Vox Eminor (Foil) | Katowice 2015@299.99@293.9902@514.43@452.6984@csdeals@skinport@152.71
Sticker | Xizt (Foil) | MLG Columbus 2016@10.0@9.8@17.95@15.796@csdeals@skinport@5.8
Sticker | Zeus (Foil) | Atlanta 2017@50.09@49.0882@61.87@54.4456@csdeals@skinport@4.36
Sticker | Zeus | Cologne 2015@6.0@5.88@16.98@14.9424@csdeals@skinport@8.94
Sticker | byali | Atlanta 2017@5.0@4.9@9.05@7.964@csdeals@skinport@2.96
Sticker | dennis | MLG Columbus 2016@2.0@1.96@4.82@4.2416@csdeals@skinport@2.24
Sticker | flusha (Foil) | Atlanta 2017@33.39@32.7222@53.05@46.684@csdeals@skinport@13.29
Sticker | freakazoid | Cluj-Napoca 2015@8.0@7.84@21.68@19.0784@csdeals@skinport@11.08
Sticker | iBUYPOWER | Cologne 2014@55.0@53.9@89.02@78.3376@csdeals@skinport@23.34
Sticker | n0thing | Cologne 2015@2.26@2.2148@24.16@21.2608@csdeals@skinport@19.0
Sticker | pashaBiceps (Foil) | Cologne 2015@21.92@21.4816@27.82@24.4816@csdeals@skinport@2.56
Sticker | pyth | MLG Columbus 2016@1.2@1.176@4.82@4.2416@csdeals@skinport@3.04
Tec-9 | Groundwater (Factory New)@0.4@0.392@4.81@4.2328@csdeals@skinport@3.83
USP-S | Serum (Field-Tested)@31.99@31.3502@51.18@45.0384@csdeals@skinport@13.05
★ Bayonet | Gamma Doppler (Factory New)@697.93@683.9713999999999@817.97@719.8136000000001@csdeals@skinport@21.88
★ Bloodhound Gloves | Bronzed (Well-Worn)@69.99@68.5902@97.12@85.46560000000001@csdeals@skinport@15.48
★ Bloodhound Gloves | Guerrilla (Battle-Scarred)@70.0@68.6@91.26@80.3088@csdeals@skinport@10.31
★ Bloodhound Gloves | Guerrilla (Minimal Wear)@118.58@116.2084@144.56@127.2128@csdeals@skinport@8.63
★ Driver Gloves | Convoy (Well-Worn)@71.99@70.55019999999999@87.92@77.3696@csdeals@skinport@5.38
★ Gut Knife | Blue Steel (Field-Tested)@110.0@107.8@144.68@127.3184@csdeals@skinport@17.32
★ Gut Knife | Boreal Forest (Field-Tested)@89.99@88.19019999999999@109.17@96.0696@csdeals@skinport@6.08
★ Gut Knife | Freehand (Field-Tested)@101.93@99.8914@120.0@105.6@csdeals@skinport@3.67
★ Huntsman Knife | Case Hardened (Minimal Wear)@267.76@262.4048@333.86@293.7968@csdeals@skinport@26.04
★ Moto Gloves | Boom! (Minimal Wear)@399.99@391.9902@496.35@436.788@csdeals@skinport@36.8
★ StatTrak™ Flip Knife@499.99@489.9902@779.02@685.5376@csdeals@skinport@185.55
Souvenir AUG | Colony (Factory New)@9.99@9.7902@77.11@67.8568@csdeals@skinport@57.87
Sticker | mou (Foil) | Krakow 2017@9.99@9.7902@21.18@18.6384@csdeals@skinport@8.65
Sticker | loWel | Krakow 2017@2.59@2.5382@9.18@8.0784@csdeals@skinport@5.49
Sealed Graffiti | Immortals | Krakow 2017@1.7@1.666@4.74@4.1712@csdeals@skinport@2.47
Sealed Graffiti | Flipsid3 Tactics | Krakow 2017@1.06@1.0388@4.05@3.564@csdeals@skinport@2.5
Sealed Graffiti | North | Krakow 2017@1.4@1.372@4.95@4.356@csdeals@skinport@2.96
Sealed Graffiti | Astralis | Krakow 2017@0.98@0.9604@3.87@3.4056@csdeals@skinport@2.43
Sticker | Dosia | Krakow 2017@2.5@2.45@8.3@7.304@csdeals@skinport@4.8
Sticker | oskar | Krakow 2017@6.0@5.88@11.62@10.2256@csdeals@skinport@4.23
Sticker | LUCAS1 (Foil) | Krakow 2017@34.99@34.2902@54.29@47.7752@csdeals@skinport@12.79
Spectrum 2 Case Key@13.71@13.4358@21.91@19.2808@csdeals@skinport@5.57
Sticker | Twin Koi (Holo)@2.0@1.96@7.18@6.3184@csdeals@skinport@4.32
Sticker | Cheongsam (Holo)@2.0@1.96@4.9@4.312@csdeals@skinport@2.31
Sticker | Virtus.Pro | Boston 2018@2.4@2.352@8.56@7.532800000000001@csdeals@skinport@5.13
Sticker | Xyp9x | Boston 2018@1.43@1.4014@12.61@11.0968@csdeals@skinport@9.67
Sticker | gob b | Boston 2018@0.44@0.4311999999999999@2.78@2.4464@csdeals@skinport@2.01
Sealed Graffiti | FaZe Clan | Boston 2018@6.0@5.88@14.47@12.7336@csdeals@skinport@6.73
Sticker | aizy | Boston 2018@1.01@0.9898@10.19@8.9672@csdeals@skinport@7.96
Sticker | AdreN | Boston 2018@1.8@1.764@7.13@6.2744@csdeals@skinport@4.47
Sticker | kRYSTAL | Boston 2018@3.0@2.94@9.55@8.404@csdeals@skinport@5.4
Sticker | mousesports | London 2018@1.16@1.1367999999999998@5.63@4.9544@csdeals@skinport@3.79
Sticker | ropz | London 2018@4.0@3.92@9.64@8.4832@csdeals@skinport@4.48
Sticker | Astralis | London 2018@1.01@0.9898@3.87@3.4056@csdeals@skinport@2.4
Sticker | dupreeh | London 2018@2.0@1.96@8.37@7.3656@csdeals@skinport@5.37
Sticker | FACEIT | London 2018@2.0@1.96@6.53@5.7464@csdeals@skinport@3.75
Sealed Graffiti | Team Spirit | London 2018@3.0@2.94@8.89@7.823200000000001@csdeals@skinport@4.82
Sealed Graffiti | OpTic Gaming | London 2018@2.0@1.96@4.9@4.312@csdeals@skinport@2.31
Sealed Graffiti | compLexity Gaming | London 2018@1.9@1.862@4.81@4.2328@csdeals@skinport@2.33
Sealed Graffiti | Fnatic | London 2018@2.0@1.96@5.44@4.7872@csdeals@skinport@2.79
Sticker | Winstrike Team (Holo) | London 2018@7.0@6.859999999999999@17.36@15.2768@csdeals@skinport@8.28
Sticker | smooya | London 2018@2.0@1.96@7.67@6.7496@csdeals@skinport@4.75
Sticker | MAJ3R (Foil) | London 2018@5.0@4.9@26.52@23.3376@csdeals@skinport@18.34
Souvenir M4A4 | Mainframe (Factory New)@2.5@2.45@5.55@4.884@csdeals@skinport@2.38
Souvenir PP-Bizon | Candy Apple (Field-Tested)@1.0@0.98@4.45@3.916@csdeals@skinport@2.92
Tec-9 | Remote Control (Factory New)@8.87@8.692599999999999@16.13@14.1944@csdeals@skinport@5.32
Souvenir P250 | Vino Primo (Minimal Wear)@18.0@17.64@72.34@63.659200000000006@csdeals@skinport@45.66
Souvenir MP5-SD | Co-Processor (Field-Tested)@2.0@1.96@8.9@7.832000000000001@csdeals@skinport@5.83
★ Navaja Knife | Scorched (Battle-Scarred)@81.42@79.7916@105.71@93.0248@csdeals@skinport@11.6
M4A1-S | Control Panel (Battle-Scarred)@7.27@7.124599999999999@15.57@13.7016@csdeals@skinport@6.43
★ Navaja Knife | Scorched (Minimal Wear)@83.44@81.7712@99.05@87.164@csdeals@skinport@3.72
Sticker | Supreme Master First Class (Holo)@4.0@3.92@8.08@7.1104@csdeals@skinport@3.11
Sticker | Magisk | Katowice 2019@0.8@0.784@3.65@3.212@csdeals@skinport@2.41
Sticker | NiKo (Foil) | Katowice 2019@9.14@8.9572@14.46@12.7248@csdeals@skinport@3.58
Sticker | Free Hugs (Holo)@2.0@1.96@5.92@5.2096@csdeals@skinport@3.21
Sticker | Baited (Holo)@4.0@3.92@10.02@8.8176@csdeals@skinport@4.82
StatTrak™ UMP-45 | Moonrise (Well-Worn)@0.95@0.931@4.45@3.916@csdeals@skinport@2.97
Sticker | MIBR (Holo) | Berlin 2019@1.3@1.274@13.28@11.6864@csdeals@skinport@10.39
Sticker | Syman Gaming (Holo) | Berlin 2019@0.55@0.539@3.77@3.3176@csdeals@skinport@2.77
Sticker | GeT_RiGhT (Foil) | Berlin 2019@0.9@0.882@5.51@4.8488@csdeals@skinport@3.95
Sticker | INTZ E-SPORTS CLUB (Foil) | Berlin 2019@2.0@1.96@5.53@4.8664000000000005@csdeals@skinport@2.87
Sticker | DreamEaters (Holo) | Berlin 2019@0.78@0.7644@3.53@3.1064@csdeals@skinport@2.33
Sticker | forZe eSports (Holo) | Berlin 2019@0.8@0.784@4.51@3.9688@csdeals@skinport@3.17
Sticker | Twistzz (Foil) | Berlin 2019@1.99@1.9502@6.4@5.632000000000001@csdeals@skinport@3.64
Sticker | StarLadder | Berlin 2019@0.31@0.3038@9.74@8.571200000000001@csdeals@skinport@8.26
Sticker | RpK (Foil) | Berlin 2019@0.66@0.6468@5.09@4.4792@csdeals@skinport@3.82
Sticker | Jame (Foil) | Berlin 2019@1.9@1.862@4.97@4.3736@csdeals@skinport@2.47
Souvenir P90 | Glacier Mesh (Minimal Wear)@6.0@5.88@11.12@9.7856@csdeals@skinport@3.79
StatTrak™ AUG | Death by Puppy (Factory New)@25.99@25.4702@33.85@29.788@csdeals@skinport@3.8
P90 | Sunset Lily (Field-Tested)@13.99@13.7102@18.83@16.5704@csdeals@skinport@2.58
M4A1-S | Moss Quartz (Minimal Wear)@19.99@19.5902@25.3@22.264@csdeals@skinport@2.27
StatTrak™ MAC-10 | Stalker (Field-Tested)@39.44@38.6512@50.08@44.0704@csdeals@skinport@4.63
P90 | Baroque Red (Minimal Wear)@23.99@23.5102@31.15@27.412@csdeals@skinport@3.42
Sticker | Noble@0.59@0.5781999999999999@5.01@4.4088@csdeals@skinport@3.82
Sticker | Chief (Holo)@1.0@0.98@4.56@4.0128@csdeals@skinport@3.01
Sticker | Noble (Holo)@2.0@1.96@5.79@5.0952@csdeals@skinport@3.1
★ StatTrak™ Classic Knife | Scorched (Field-Tested)@144.0@141.12@201.67@177.4696@csdeals@skinport@33.47
Sticker | Health (Gold)@14.99@14.6902@27.81@24.4728@csdeals@skinport@9.48
Sticker | Combine Helmet (Holo)@1.6@1.568@5.34@4.6992@csdeals@skinport@3.1
MAG-7 | Justice (Factory New)@11.99@11.7502@16.68@14.6784@csdeals@skinport@2.69
MAG-7 | Carbon Fiber (Minimal Wear)@1.5@1.47@4.36@3.8368@csdeals@skinport@2.34
AUG | Carved Jade (Factory New)@25.99@25.4702@32.87@28.9256@csdeals@skinport@2.94
Patch | Metal Distinguished Master Guardian ★@0.92@0.9016@6.05@5.324@csdeals@skinport@4.4
Galil AR | Dusk Ruins (Factory New)@13.0@12.74@17.8@15.664@csdeals@skinport@2.66
XM1014 | Ancient Lore (Minimal Wear)@34.81@34.113800000000005@46.62@41.0256@csdeals@skinport@6.22
Sticker | Astralis (Holo) | 2020 RMR@0.45@0.441@7.71@6.7848@csdeals@skinport@6.33
Sticker | FaZe (Holo) | 2020 RMR@0.55@0.539@3.97@3.4936000000000003@csdeals@skinport@2.94
MP9 | Food Chain (Factory New)@7.52@7.369599999999999@12.79@11.2552@csdeals@skinport@3.74
StatTrak™ AK-47 | Slate (Battle-Scarred)@5.8@5.684@8.9@7.832000000000001@csdeals@skinport@2.03
Sticker | Purrurists (Foil)@6.57@6.4386@10.74@9.4512@csdeals@skinport@2.88
USP-S | Black Lotus (Well-Worn)@0.56@0.5488000000000001@2.96@2.6048@csdeals@skinport@2.04
R8 Revolver | Desert Brush (Factory New)@0.8@0.784@4.5@3.96@csdeals@skinport@3.16
G3SG1 | New Roots (Field-Tested)@15.99@15.6702@21.67@19.0696@csdeals@skinport@3.08
M4A4 | The Coalition (Battle-Scarred)@7.75@7.595@13.35@11.748@csdeals@skinport@4.0
StatTrak™ MAG-7 | BI83 Spectrum (Factory New)@8.57@8.3986@22.25@19.58@csdeals@skinport@11.01
AUG | Sand Storm (Factory New)@55.0@53.9@73.44@64.6272@csdeals@skinport@9.63
Sticker | Mood Ring Strafe (Holo)@6.9@6.7620000000000005@10.8@9.504@csdeals@skinport@2.6
★ StatTrak™ Huntsman Knife | Freehand (Factory New)@199.99@195.9902@264.58@232.8304@csdeals@skinport@32.84
★ Shadow Daggers | Black Laminate (Factory New)@170.0@166.6@217.01@190.9688@csdeals@skinport@20.97
Souvenir P250 | Black & Tan (Factory New)@1.6@1.568@4.67@4.1096@csdeals@skinport@2.51
Souvenir Glock-18 | Red Tire (Factory New)@1.4@1.372@6.45@5.676@csdeals@skinport@4.28
Souvenir P2000 | Panther Camo (Factory New)@0.3@0.294@9.99@8.7912@csdeals@skinport@8.49
Souvenir Five-SeveN | Withered Vine (Factory New)@0.59@0.5781999999999999@4.94@4.3472@csdeals@skinport@3.76
Souvenir SG 553 | Desert Blossom (Minimal Wear)@0.59@0.5781999999999999@5.55@4.884@csdeals@skinport@4.29
Souvenir MP9 | Music Box (Well-Worn)@0.3@0.294@4.73@4.162400000000001@csdeals@skinport@3.86
Sticker | T Rush (Holo)@3.0@2.94@9.09@7.9992@csdeals@skinport@5.0
Sticker | hatz (Glitter) | Antwerp 2022@0.22@0.2155999999999999@2.89@2.5432@csdeals@skinport@2.32
Sticker | Krimbo (Glitter) | Antwerp 2022@0.3@0.294@3.59@3.1592@csdeals@skinport@2.86
Sticker | hampus (Glitter) | Antwerp 2022@0.28@0.2744@2.89@2.5432@csdeals@skinport@2.26
Sticker | faveN (Glitter) | Antwerp 2022@0.22@0.2155999999999999@2.89@2.5432@csdeals@skinport@2.32
Sticker | Norwi (Glitter) | Antwerp 2022@0.26@0.2548@2.89@2.5432@csdeals@skinport@2.28
Sticker | Farlig (Glitter) | Antwerp 2022@0.26@0.2548@2.89@2.5432@csdeals@skinport@2.28
Sticker | refrezh (Glitter) | Antwerp 2022@0.3@0.294@3.59@3.1592@csdeals@skinport@2.86
Sticker | syrsoN (Holo) | Antwerp 2022@2.0@1.96@36.58@32.1904@csdeals@skinport@30.19
Sticker | NiKo (Holo) | Antwerp 2022@9.14@8.9572@16.01@14.0888@csdeals@skinport@4.95
Sticker | tabseN (Holo) | Antwerp 2022@2.0@1.96@28.1@24.728@csdeals@skinport@22.73
Sawed-Off | Kiss♥Love (Minimal Wear)@7.58@7.4284@16.69@14.6872@csdeals@skinport@7.11
StatTrak™ P250 | Visions (Field-Tested)@6.08@5.9584@9.45@8.315999999999999@csdeals@skinport@2.24
StatTrak™ USP-S | Printstream (Minimal Wear)@150.0@147.0@200.32@176.2816@csdeals@skinport@26.28
StatTrak™ P250 | Visions (Battle-Scarred)@4.68@4.586399999999999@8.89@7.823200000000001@csdeals@skinport@3.14
Sticker | GamerLegion (Glitter) | Rio 2022@0.94@0.9212@11.07@9.7416@csdeals@skinport@8.8
Sticker | Brollan (Holo) | Rio 2022@2.0@1.96@5.17@4.5496@csdeals@skinport@2.55
Sticker | 00 Nation (Gold) | Rio 2022@19.99@19.5902@32.72@28.7936@csdeals@skinport@8.8
StatTrak™ Glock-18 | Umbral Rabbit (Minimal Wear)@3.79@3.7142@6.64@5.8432@csdeals@skinport@2.05
Souvenir P250 | Apep's Curse (Minimal Wear)@79.79@78.19420000000001@96.35@84.788@csdeals@skinport@5.0
